combat_id,start_time,player_ids,player_info,monsters_info,party_size,total_slots,total_max_slots,party_classes_with_level,party_total_class_composition,player_individual_hp_ratios,player_individual_ac,player_individual_prof_bonus,player_individual_strength,player_individual_dexterity,player_individual_constitution,player_individual_intelligence,player_individual_wisdom,player_individual_charisma,monster_types,monster_number,monster_total_level,party_total_level,party_level1_spellslots,party_level2_spellslots,party_level3_spellslots,party_level4_spellslots,party_level5_spellslots,party_level6_spellslots,party_level7_spellslots,party_level8_spellslots,party_level9_spellslots,party_total_ac,party_total_precombat_hp,party_total_postcombat_hp,party_total_hpratio,party_total_prof_bonus,party_total_strength,party_total_dexterity,party_total_constitution,party_total_intelligence,party_total_wisdom,party_total_charisma,player_monster_ratio,monster_player_ratio,Blood Hunter,Ranger,Bard,Rogue,Warlock,Wizard,Druid,Monk,Paladin,Fighter,Barbarian,Cleric,Sorcerer,weighted_monster_level,weighted_spell_slots
1661099658-ad4bedef-c6b4-47cb-bfd1-57d8ba55a78d,1661099658.9962654,"['138686675334891956', '268339945140599379']","[{'hp_ratio': (0, 18), 'class': [('Sorcerer', 2)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 14, 'constitution': 18, 'intelligence': 8, 'wisdom': 14, 'charisma': 18}}, {'hp_ratio': (0, 9), 'class': [('Sorcerer', 1)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 10, 'dexterity': 15, 'constitution': 14, 'intelligence': 12, 'wisdom': 13, 'charisma': 18}}]","[{'monster_id': '63b85046-61b0-4f68-952e-584c8392140f', 'monster_code': 'GO1', 'monster_name': 'Giant Owl', 'level': 0.25}, {'monster_id': '5c82550d-c32a-4ab1-ac57-3c2f3cb719dc', 'monster_code': 'GB2', 'monster_name': 'Giant Bat', 'level': 0.25}, {'monster_id': 'bb942ee9-33d2-4712-8eb8-b105b740b280', 'monster_code': 'GB1', 'monster_name': 'Giant Bat', 'level': 0.25}, {'monster_id': 'd5787337-fca0-4167-92fc-378baa4f1bfc', 'monster_code': 'GB4', 'monster_name': 'Giant Bat', 'level': 0.25}, {'monster_id': 'a55ec997-3c94-4af4-b226-2e2fd715f28e', 'monster_code': 'GB3', 'monster_name': 'Giant Bat', 'level': 0.25}]",2,"{'1': 5, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 5, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Sorcerer', 2), ('Sorcerer', 1)]","['Sorcerer', 'Sorcerer']","[(0, 18), (0, 9)]","[15, 15]","[2, 2]","[12, 10]","[14, 15]","[18, 14]","[8, 12]","[14, 13]","[18, 18]","['Giant Owl', 'Giant Bat', 'Giant Bat', 'Giant Bat', 'Giant Bat']",5,1.25,3,5,0,0,0,0,0,0,0,0,30,27,0,0.00,4,22,29,32,20,27,36,0.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,30
1663931822-86cff670-ab97-4ec5-a930-6772eb545a82,1663931822.162814,"['300297694044223037', '255530130007210654']","[{'hp_ratio': (0, 31), 'class': [('Warlock', 4)], 'slots': {'1': 0, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 12, 'stats': {'prof_bonus': 2, 'strength': 18, 'dexterity': 15, 'constitution': 15, 'intelligence': 14, 'wisdom': 11, 'charisma': 15}}, {'hp_ratio': (0, 26), 'class': [('Wizard', 4)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 10, 'stats': {'prof_bonus': 2, 'strength': 8, 'dexterity': 10, 'constitution': 15, 'intelligence': 17, 'wisdom': 17, 'charisma': 13}}]","[{'monster_id': '6d72ece5-ebfd-481c-a40d-07552aaf7897', 'monster_code': 'ET1', 'monster_name': 'Ettercap', 'level': 2.0}, {'monster_id': 'f8a1c692-8801-41c6-b842-e442223b6efb', 'monster_code': 'ET2', 'monster_name': 'Ettercap', 'level': 2.0}, {'monster_id': '3aca203a-b810-4eae-9f3e-173be58340be', 'monster_code': 'GS1', 'monster_name': 'Giant Spider', 'level': 1.0}, {'monster_id': '967d14e9-77b9-4702-a196-8b5b18d06e19', 'monster_code': 'GS2', 'monster_name': 'Giant Spider', 'level': 1.0}, {'monster_id': '1e798519-f3bd-4881-bcac-46f3affd513e', 'monster_code': 'GS3', 'monster_name': 'Giant Spider', 'level': 1.0}, {'monster_id': '5f0357f9-463f-4f19-8190-9b1dbb0ecbca', 'monster_code': 'GS4', 'monster_name': 'Giant Spider', 'level': 1.0}]",2,"{'1': 2, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 5, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Warlock', 4), ('Wizard', 4)]","['Warlock', 'Wizard']","[(0, 31), (0, 26)]","[12, 10]","[2, 2]","[18, 8]","[15, 10]","[15, 15]","[14, 17]","[11, 17]","[15, 13]","['Ettercap', 'Ettercap', 'Giant Spider', 'Giant Spider', 'Giant Spider', 'Giant Spider']",6,8,8,2,2,0,0,0,0,0,0,0,22,57,0,0.00,4,26,25,30,31,28,28,0.3333333333333333,3,0,0,0,0,1,1,0,0,0,0,0,0,0,16,46
1666499288-7a534a00-d6d1-406c-ad76-ebb6af77aac9,1666499288.2351935,['416225010192194366'],"[{'hp_ratio': (0, 27), 'class': [('Rogue', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 13, 'dexterity': 18, 'constitution': 17, 'intelligence': 13, 'wisdom': 15, 'charisma': 14}}]","[{'monster_id': '1183f1d2-4982-4ecd-80ef-e4cc0857be9f', 'monster_code': 'YtP1', 'monster_name': 'Yuan-ti Priest', 'level': 3.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Rogue', 3)]",['Rogue'],"[(0, 27)]",[15],[2],[13],[18],[17],[13],[15],[14],['Yuan-ti Priest'],1,3,3,0,0,0,0,0,0,0,0,0,15,27,0,0.00,2,13,18,17,13,15,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
1660503641-083c041e-4013-4058-827e-6b64fe369622,1660503641.2600155,"['336431708900224446', '139650113149178082', '268575493283630598']","[{'hp_ratio': (0, 120), 'class': [('Paladin', 10), ('Wizard', 2)], 'slots': {'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 24, 'stats': {'prof_bonus': 4, 'strength': 21, 'dexterity': 13, 'constitution': 18, 'intelligence': 14, 'wisdom': 14, 'charisma': 20}}, {'hp_ratio': None, 'class': [('Fighter', 10)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 4, 'strength': 20, 'dexterity': 16, 'constitution': 18, 'intelligence': 14, 'wisdom': 14, 'charisma': 9}}, {'hp_ratio': None, 'class': [('Monk', 10), ('Cleric', 2)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 4, 'strength': 16, 'dexterity': 20, 'constitution': 19, 'intelligence': 19, 'wisdom': 18, 'charisma': 13}}]","[{'monster_id': '23e8d12f-85ed-40c1-8ad2-9712e3f8f0f5', 'monster_code': 'SSM3', 'monster_name': 'Star Spawn Mangler', 'level': 5.0}, {'monster_id': '51a75e03-02a8-457d-a45b-3b1bb4ab3e78', 'monster_code': 'SSM4', 'monster_name': 'Star Spawn Mangler', 'level': 5.0}, {'monster_id': '5dd650ee-7b5e-4d0f-8c54-f45afe4cd5f2', 'monster_code': 'SSM2', 'monster_name': 'Star Spawn Mangler', 'level': 5.0}, {'monster_id': 'f0650140-3cce-4160-8b81-1f99e884daa9', 'monster_code': 'SSM1', 'monster_name': 'Star Spawn Mangler', 'level': 5.0}, {'monster_id': 'fc176c26-77d9-4d07-b343-8ea674fb934c', 'monster_code': 'CSS1', 'monster_name': 'Core Spawn Seer', 'level': 13.0}, {'monster_id': 'e39cc577-a345-4799-a763-4df1da467009', 'monster_code': 'VMoMaW1', 'monster_name': 'Vahlenkor; Myriad of Minds and Webs', 'level': 23.0}]",3,"{'1': 7, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 7, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Paladin', 10), ('Wizard', 2), ('Fighter', 10), ('Monk', 10), ('Cleric', 2)]","['Paladin', 'Wizard', 'Fighter', 'Monk', 'Cleric']","[(0, 120)]","[24, 19, 19]","[4, 4, 4]","[21, 20, 16]","[13, 16, 20]","[18, 18, 19]","[14, 14, 19]","[14, 14, 18]","[20, 9, 13]","['Star Spawn Mangler', 'Star Spawn Mangler', 'Star Spawn Mangler', 'Star Spawn Mangler', 'Core Spawn Seer', 'Vahlenkor; Myriad of Minds and Webs']",6,56,34,7,3,3,1,0,0,0,0,0,62,120,0,0.00,12,57,49,55,47,46,42,0.5,2,0,0,0,0,0,1,0,1,1,1,0,1,0,112,233
1667557238-0ef2843a-a8ab-419d-90cb-bfb2b025afc9,1667557238.6341565,['177547640313295692'],"[{'hp_ratio': (0, 68), 'class': [('Ranger', 8)], 'slots': {'1': 3, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 13, 'stats': {'prof_bonus': 3, 'strength': 13, 'dexterity': 15, 'constitution': 14, 'intelligence': 13, 'wisdom': 12, 'charisma': 15}}]","[{'monster_id': '3d797c33-d1d0-4f7a-b9f0-ef447cb19e0a', 'monster_code': 'TV1', 'monster_name': 'Träge Voxen', 'level': 15.0}]",1,"{'1': 3, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 8)]",['Ranger'],"[(0, 68)]",[13],[3],[13],[15],[14],[13],[12],[15],['Träge Voxen'],1,15,8,3,3,0,0,0,0,0,0,0,13,68,0,0.00,3,13,15,14,13,12,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,69
1656196512-1c72db5a-a3b4-4b11-b981-48c78e2427ae,1656196512.1000855,['319171476267207317'],"[{'hp_ratio': (0, 100), 'class': [('Blood Hunter', 8)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 3, 'strength': 11, 'dexterity': 19, 'constitution': 18, 'intelligence': 12, 'wisdom': 16, 'charisma': 13}}]","[{'monster_id': '47d725ae-d3c4-40ba-a5c4-cf26d3653e2e', 'monster_code': 'RE1', 'monster_name': 'Revenant', 'level': 5.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Blood Hunter', 8)]",['Blood Hunter'],"[(0, 100)]",[16],[3],[11],[19],[18],[12],[16],[13],['Revenant'],1,5,8,0,0,0,0,0,0,0,0,0,16,100,0,0.00,3,11,19,18,12,16,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1669298883-af29415f-a2b9-4f6e-b5ee-f9021aa494c9,1669298883.7964797,['278545299028484315'],"[{'hp_ratio': (0, 108), 'class': [('Paladin', 13)], 'slots': {'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 17, 'stats': {'prof_bonus': 5, 'strength': 16, 'dexterity': 7, 'constitution': 14, 'intelligence': 12, 'wisdom': 13, 'charisma': 20}}]","[{'monster_id': '6ca1f84f-110a-4eeb-be85-40ef60420e4a', 'monster_code': 'AS2', 'monster_name': 'Aboleth Spawn', 'level': 5.0}, {'monster_id': 'a19a3108-3497-4849-a924-cbc92fff9402', 'monster_code': 'AS3', 'monster_name': 'Aboleth Spawn', 'level': 5.0}, {'monster_id': '3089eaac-f4b5-46e2-8050-6d336fae92ee', 'monster_code': 'AS1', 'monster_name': 'Aboleth Spawn', 'level': 5.0}]",1,"{'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Paladin', 13)]",['Paladin'],"[(0, 108)]",[17],[5],[16],[7],[14],[12],[13],[20],"['Aboleth Spawn', 'Aboleth Spawn', 'Aboleth Spawn']",3,15,13,4,3,3,1,0,0,0,0,0,17,108,0,0.00,5,16,7,14,12,13,20,0.3333333333333333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,30,215
1661104429-c9148fed-e13c-4646-8c34-c316ee2b4893,1661104429.2058363,['138686675334891956'],"[{'hp_ratio': (0, 18), 'class': [('Sorcerer', 2)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 15, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 14, 'constitution': 18, 'intelligence': 8, 'wisdom': 14, 'charisma': 18}}]","[{'monster_id': 'bb06b934-24fc-414e-abc8-3cad4293cf98', 'monster_code': 'OW1', 'monster_name': 'Owlbear', 'level': 3.0}]",1,"{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Sorcerer', 2)]",['Sorcerer'],"[(0, 18)]",[15],[2],[12],[14],[18],[8],[14],[18],['Owlbear'],1,3,2,3,0,0,0,0,0,0,0,0,15,18,0,0.00,2,12,14,18,8,14,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18
1662675561-93b89884-b031-485f-8903-c17e9ee7846d,1662675561.5211496,"['161118084872225558', '369201623963210996']","[{'hp_ratio': (0, 31), 'class': [('Fighter', 3)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 16, 'stats': {'prof_bonus': 2, 'strength': 19, 'dexterity': 16, 'constitution': 16, 'intelligence': 10, 'wisdom': 11, 'charisma': 9}}, {'hp_ratio': (0, 30), 'class': [('Paladin', 2), ('Warlock', 1)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 2, 'strength': 13, 'dexterity': 12, 'constitution': 16, 'intelligence': 11, 'wisdom': 12, 'charisma': 18}}]","[{'monster_id': '2687c294-c27f-457c-a18b-d2791d28e5ae', 'monster_code': 'BC1', 'monster_name': 'Bandit Captain', 'level': 2.0}, {'monster_id': '1ff5cfe5-e2f5-4a3e-bed1-c4f9254e3714', 'monster_code': 'BC2', 'monster_name': 'Bandit Captain', 'level': 2.0}]",2,"{'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 3), ('Paladin', 2), ('Warlock', 1)]","['Fighter', 'Paladin', 'Warlock']","[(0, 31), (0, 30)]","[16, 19]","[2, 2]","[19, 13]","[16, 12]","[16, 16]","[10, 11]","[11, 12]","[9, 18]","['Bandit Captain', 'Bandit Captain']",2,4,6,2,0,0,0,0,0,0,0,0,35,61,0,0.00,4,32,28,32,21,23,27,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,6,12
1666979772-3fca7690-2518-4cfd-bd5a-1447c3c2a6f2,1666979772.2663944,['334756969874203778'],"[{'hp_ratio': (0, 32), 'class': [('Sorcerer', 1), ('Wizard', 4)], 'slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 13, 'stats': {'prof_bonus': 3, 'strength': 9, 'dexterity': 16, 'constitution': 14, 'intelligence': 18, 'wisdom': 13, 'charisma': 14}}]","[{'monster_id': 'ea72c5fd-ec9f-4320-81b6-38d5a2c72030', 'monster_code': 'FS1', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': 'ca33ce14-1b0b-4632-964e-a41ad4337ed4', 'monster_code': 'FS7', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': 'ba9c4e33-029b-40af-a904-9ac64b99bf97', 'monster_code': 'FS4', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': 'ddf892cd-1590-4ec2-b403-41ee60f2e0b2', 'monster_code': 'FS5', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': '16d78e07-ed70-4043-95b1-56f46d44cc89', 'monster_code': 'FS2', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': '178e74ee-2759-4b6d-8dc4-457aa9d629b5', 'monster_code': 'FS3', 'monster_name': 'Flying Snake', 'level': 0.125}, {'monster_id': '6102a597-968d-468d-b8a8-70b2ac0a2663', 'monster_code': 'FS6', 'monster_name': 'Flying Snake', 'level': 0.125}]",1,"{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 3, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Sorcerer', 1), ('Wizard', 4)]","['Sorcerer', 'Wizard']","[(0, 32)]",[13],[3],[9],[16],[14],[18],[13],[14],"['Flying Snake', 'Flying Snake', 'Flying Snake', 'Flying Snake', 'Flying Snake', 'Flying Snake', 'Flying Snake']",7,0.875,5,4,3,2,0,0,0,0,0,0,13,32,0,0.00,3,9,16,14,18,13,14,0.1428571428571428,7,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1875,139
1663503585-d1c12815-9980-4ceb-930b-3f76da2d332e,1663503586.020045,['199245625511395727'],"[{'hp_ratio': (0, 27), 'class': [('Druid', 3), ('Monk', 1)], 'slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 20, 'stats': {'prof_bonus': 2, 'strength': 10, 'dexterity': 18, 'constitution': 13, 'intelligence': 8, 'wisdom': 20, 'charisma': 10}}]","[{'monster_id': '9a41f766-4107-4e96-8521-c5c53a257370', 'monster_code': 'DE1', 'monster_name': 'Darkling Elder', 'level': 2.0}]",1,"{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 4, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Druid', 3), ('Monk', 1)]","['Druid', 'Monk']","[(0, 27)]",[20],[2],[10],[18],[13],[8],[20],[10],['Darkling Elder'],1,2,4,4,2,0,0,0,0,0,0,0,20,27,0,0.00,2,10,18,13,8,20,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,58
1669565970-c447b18c-96db-4ed7-9340-7606b482685a,1669565970.8147268,"['194210523128447213', '288484412143705790']","[{'hp_ratio': (0, 22), 'class': [('Ranger', 3)], 'slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 14, 'stats': {'prof_bonus': 2, 'strength': 16, 'dexterity': 16, 'constitution': 10, 'intelligence': 10, 'wisdom': 18, 'charisma': 12}}, {'hp_ratio': (0, 21), 'class': [('Paladin', 2), ('Warlock', 1)], 'slots': {'1': 2, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 3, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 13, 'dexterity': 16, 'constitution': 10, 'intelligence': 9, 'wisdom': 14, 'charisma': 20}}]","[{'monster_id': 'da637473-7863-43e9-b699-52a19987c421', 'monster_code': 'WE1', 'monster_name': 'Wererat', 'level': 2.0}, {'monster_id': 'ab79ba40-10b5-4bcb-bd0c-2f7fcb529800', 'monster_code': 'WE2', 'monster_name': 'Wererat', 'level': 2.0}, {'monster_id': '6a16537c-bf80-418b-8a68-0ea968417caf', 'monster_code': 'DGR2', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}, {'monster_id': 'b4cac090-05dd-4954-970f-7f5bfab73c33', 'monster_code': 'DGR4', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}, {'monster_id': '597d888c-f598-45b3-b024-16eb568f36f9', 'monster_code': 'DGR1', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}, {'monster_id': 'fcaa8825-0c4e-4069-8cdf-ba65da13ef2c', 'monster_code': 'DGR3', 'monster_name': 'Diseased Giant Rat', 'level': 0.125}]",2,"{'1': 5, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 6, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Ranger', 3), ('Paladin', 2), ('Warlock', 1)]","['Ranger', 'Paladin', 'Warlock']","[(0, 22), (0, 21)]","[14, 18]","[2, 2]","[16, 13]","[16, 16]","[10, 10]","[10, 9]","[18, 14]","[12, 20]","['Wererat', 'Wererat', 'Diseased Giant Rat', 'Diseased Giant Rat', 'Diseased Giant Rat', 'Diseased Giant Rat']",6,4.5,6,5,0,0,0,0,0,0,0,0,32,43,0,0.00,4,29,32,20,19,32,32,0.3333333333333333,3,0,1,0,0,1,0,0,0,1,0,0,0,0,9,30
1661096116-0d1bf45a-4249-4863-b0e9-5804f5093fd4,1661096116.5573158,"['483720663430960073', '316016834084314607']","[{'hp_ratio': (0, 43), 'class': [('Cleric', 4)], 'slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 2, 'strength': 12, 'dexterity': 13, 'constitution': 18, 'intelligence': 8, 'wisdom': 16, 'charisma': 8}}, {'hp_ratio': (0, 45), 'class': [('Cleric', 7)], 'slots': {'1': 4, '2': 3, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 4, '2': 3, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 18, 'stats': {'prof_bonus': 3, 'strength': 10, 'dexterity': 14, 'constitution': 12, 'intelligence': 10, 'wisdom': 18, 'charisma': 14}}]","[{'monster_id': '215e4d3a-05d8-4cda-b57c-d1192425b240', 'monster_code': 'MA1', 'monster_name': 'Mage', 'level': 6.0}]",2,"{'1': 8, '2': 6, '3': 3, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 8, '2': 6, '3': 3, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Cleric', 4), ('Cleric', 7)]","['Cleric', 'Cleric']","[(0, 43), (0, 45)]","[18, 18]","[2, 3]","[12, 10]","[13, 14]","[18, 12]","[8, 10]","[16, 18]","[8, 14]",['Mage'],1,6,11,8,6,3,0,0,0,0,0,0,36,88,0,0.00,5,22,27,30,18,34,22,2,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,6,246
1665965382-8a62bd03-fbc7-4087-b95c-57a79f61047d,1665965382.645043,['208864991128741524'],"[{'hp_ratio': (0, 204), 'class': [('Fighter', 20)], 'slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'max_slots': {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}, 'ac': 19, 'stats': {'prof_bonus': 6, 'strength': 15, 'dexterity': 20, 'constitution': 19, 'intelligence': 13, 'wisdom': 14, 'charisma': 8}}]","[{'monster_id': '279913fd-c8f2-4139-9c91-2c21f9a2121d', 'monster_code': 'merizon', 'monster_name': 'Commoner', 'level': 0.0}]",1,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0}","[('Fighter', 20)]",['Fighter'],"[(0, 204)]",[19],[6],[15],[20],[19],[13],[14],[8],['Commoner'],1,0,20,0,0,0,0,0,0,0,0,0,19,204,0,0.00,6,15,20,19,13,14,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
